,measure,descr,param,mean,sd,25%,75%,2.50%,97.50%,Rhat,geno,trt,Pr
"Y[12]","max_rgr","no_descr","posterior value",2.19066466848336,0.392680094471584,1.92585413376055,2.45267611201057,1.43450197616253,2.97233351098196,0.999919604463044,"G5","15",1
"Y[13]","max_rgr","no_descr","posterior value",3.66684468308274,0.396510729788373,3.39908352194316,3.93688446189432,2.8879388222674,4.42869220343727,0.999852413585272,"G5","20",1
"Y[14]","max_rgr","no_descr","posterior value",4.20094338085428,0.39466519588223,3.93703714371668,4.46251089115957,3.43072218091264,4.97736825835112,1.00003693559606,"G5","25",1
"Y[15]","max_rgr","no_descr","posterior value",3.44868509820205,0.399169450740313,3.18409820463903,3.7210003841917,2.65689346745575,4.21347302199789,1.0000959176381,"G5","Sat'd",1
"b[1]","B_above_recovery","(Intercept)","beta",1.23166044440374,0.155800316103313,1.13573960145261,1.34015466399534,0.891235345771628,1.50600944650554,1.0009072241254,"none","none",1
"b[2]","B_above_recovery","(trt)15","beta",0.649956842745189,0.187737589460547,0.527067738288678,0.769219140548057,0.294563232749479,1.03389858319237,1.00084741978522,"none","none",1
"b[3]","B_above_recovery","(trt)20","beta",0.746834118243664,0.185640745051882,0.620048643171156,0.864802468116738,0.399438001948321,1.13280318669847,1.00096157027021,"none","none",1
"b[4]","B_above_recovery","(trt)25","beta",0.979342280565644,0.174728752478928,0.859535480240953,1.08945181960332,0.657543190287396,1.34435900600669,1.0005898197092,"none","none",1
"b[5]","B_above_recovery","(trt)30","beta",0.883277756770029,0.180930882948703,0.763428875517783,0.998092358053128,0.545946772209447,1.25974017039132,1.00076908376229,"none","none",1
"b[6]","B_above_recovery","(geno)2","beta",0.238551198979556,0.208070764025422,0.105218709830264,0.373601673819934,-0.17865346823978,0.652586477214165,1.00164908360568,"none","none",0.79
"b[7]","B_above_recovery","(geno)5","beta",0.635493060233195,0.187861790101435,0.510218560921103,0.758018872049035,0.276937344256631,1.00927134321746,1.00059502883303,"none","none",1
"b[8]","B_above_recovery","(trt)15:(geno)2","beta",-0.363054574964012,0.261133783598106,-0.533594990518051,-0.190983010026921,-0.875553899552102,0.153729629204387,1.00118342491921,"none","none",0.85
"b[9]","B_above_recovery","(trt)20:(geno)2","beta",-0.014428013336299,0.246530700105053,-0.177114989949859,0.146438603833761,-0.492949145387475,0.476638218137305,1.00122741098961,"none","none",0.51
"b[10]","B_above_recovery","(trt)25:(geno)2","beta",-0.305091453038359,0.239468717484188,-0.460438680809057,-0.146837740340845,-0.775301129412384,0.174755492889292,1.00119522532397,"none","none",0.82
"b[11]","B_above_recovery","(trt)30:(geno)2","beta",-0.200874442298346,0.24157830672324,-0.361434564645332,-0.0405766931541323,-0.672507132847121,0.279084956092051,1.00121382986229,"none","none",0.71
"b[12]","B_above_recovery","(trt)15:(geno)5","beta",-0.360898841734419,0.231905459966383,-0.513156858391425,-0.208193011842721,-0.816855672444018,0.0965442055108927,1.00040837509751,"none","none",0.89
"b[13]","B_above_recovery","(trt)20:(geno)5","beta",-0.230025868043052,0.222306205719779,-0.376989269424887,-0.0808829710192752,-0.67173666167035,0.2058266351172,1.00085162874552,"none","none",0.77
"b[14]","B_above_recovery","(trt)25:(geno)5","beta",-0.420169099877829,0.215027017643332,-0.563593757452938,-0.276620821896206,-0.845445676530545,-0.00546231971844556,1.00042305654973,"none","none",1
"b[15]","B_above_recovery","(trt)30:(geno)5","beta",-0.302347028239424,0.218576881206814,-0.446914301098111,-0.156986116607313,-0.729351502870619,0.126193093898881,1.00047596443946,"none","none",0.85
"G_E[1]","B_above_recovery","no_descr","G11[R]-G2[R]",-1.81204084175668,1.06582697929646,-2.52475919440195,-1.08945073632087,-3.89861719061437,0.279341910731521,0.99985546880901,"none","none",0.93
"G_E[2]","B_above_recovery","no_descr","G11[R]-G5",-3.60212471334581,1.02677551719746,-4.27981581228187,-2.91713673133777,-5.63041284288929,-1.59144330060777,1.00010931150388,"none","none",1
"G_E[3]","B_above_recovery","no_descr","G2[R]-G5",-1.79008387158913,1.0688778942367,-2.50629856989068,-1.05710971823878,-3.90241666773205,0.299298972608775,1.00004119692733,"none","none",0.93
"T_E[1]","B_above_recovery","no_descr","trt_effect",0.814852749581131,0.16144308178426,0.702616328292794,0.914493113035433,0.528812907424297,1.16508149769398,1.00099480354671,"none","none",1
"I_E[1]","B_above_recovery","no_descr","int_effect",-0.274611165191467,0.182748015853075,-0.390262722363796,-0.148854136367981,-0.648431618306492,0.0682212333103291,1.00135906415513,"none","none",0.9
"Y[1]","B_above_recovery","no_descr","posterior value",3.46774896973269,0.524667548930652,3.11347542339721,3.81963421957582,2.43813974203859,4.50870262946956,1.00086998190753,"G11","10",1
"Y[2]","B_above_recovery","no_descr","posterior value",6.603615160525,0.712973109784958,6.1361650755483,7.08801056338563,5.15600488264783,7.96555831678477,1.0003317795717,"G11","15",1
"Y[3]","B_above_recovery","no_descr","posterior value",7.27049955923844,0.740274622855901,6.78872197565125,7.7736104431361,5.76008318720036,8.67089025025461,0.999925258493607,"G11","20",1
"Y[4]","B_above_recovery","no_descr","posterior value",9.15531723365334,0.741274133168032,8.67290014202081,9.66386359390994,7.67585935780963,10.5823728979105,1.00001172487828,"G11","25",1
"Y[5]","B_above_recovery","no_descr","posterior value",8.32508877722302,0.764929344849749,7.83307436756038,8.83880286383213,6.76119070950316,9.78261368934781,0.999927562250549,"G11","Sat'd",1
"Y[6]","B_above_recovery","no_descr","posterior value",4.39705743739519,0.627639942867311,3.99211386323813,4.81481940685195,3.11710387111824,5.60491513415712,1.00068809214779,"G2","10",1
"Y[7]","B_above_recovery","no_descr","posterior value",5.83528980276419,0.669176680471377,5.40150096372134,6.29184629170486,4.46580873348406,7.08945239603469,0.999871838525348,"G2","15",1
"Y[8]","B_above_recovery","no_descr","posterior value",9.08254040099511,0.777890735623185,8.56322181987269,9.6108877635389,7.51060141369607,10.5507286985745,0.999942749537431,"G2","20",1
"Y[9]","B_above_recovery","no_descr","posterior value",8.56731710881485,0.71006465241805,8.10410185641499,9.04229283376976,7.15779351999051,9.94439199390914,0.9999962795558,"G2","25",1
"Y[10]","B_above_recovery","no_descr","posterior value",8.63855608877069,0.728021011192426,8.16698413339684,9.13592147335893,7.16399799609313,10.0173628250599,1.00009338189287,"G2","Sat'd",1
"Y[11]","B_above_recovery","no_descr","posterior value",6.50930117366984,0.706848393672948,6.05534743886355,6.98941279948704,5.06503228664796,7.85183094396852,0.999915577718989,"G5","10",1
"Y[12]","B_above_recovery","no_descr","posterior value",8.66923988200474,0.725956434049998,8.18941129216998,9.1609706519247,7.20336525675823,10.0485720829351,0.999844606502943,"G5","15",1
"Y[13]","B_above_recovery","no_descr","posterior value",10.8726242725842,0.7316898815673,10.3808295347391,11.3676650762243,9.4422212898975,12.2919562671865,0.99998288118606,"G5","20",1
"Y[14]","B_above_recovery","no_descr","posterior value",11.3420969817299,0.747842220690536,10.8438688726665,11.8416869879396,9.86289913175767,12.8077981852465,0.999998665002302,"G5","25",1
"Y[15]","B_above_recovery","no_descr","posterior value",11.5900328131249,0.739497584361805,11.1125052403869,12.0868500918646,10.1133084761417,13.0071200816499,0.99989379337457,"G5","Sat'd",1
"b[1]","B_below_recovery","(Intercept)","beta",1.92348478604273,0.18843356449264,1.80585622031016,2.05558307384655,1.52385623339431,2.25910094425614,1.00170747724403,"none","none",1
"b[2]","B_below_recovery","(trt)15","beta",0.391370236564483,0.250947118363877,0.229766734224428,0.554690466669613,-0.107141346083205,0.886417270725359,1.0009670265787,"none","none",0.89
"b[3]","B_below_recovery","(trt)20","beta",0.428877684944658,0.246786276805984,0.269731314257374,0.590424146732421,-0.0596579270804004,0.915490949405774,1.00139171947496,"none","none",0.94
"b[4]","B_below_recovery","(trt)25","beta",0.761908641994549,0.23490307787939,0.607270819592594,0.91420834811921,0.303090277161794,1.22842847072281,1.00145293824714,"none","none",1
"b[5]","B_below_recovery","(trt)30","beta",0.672025832247387,0.243700595476458,0.513045431350062,0.833214476081097,0.189698745856369,1.1462473845616,1.00164004667213,"none","none",1
"b[6]","B_below_recovery","(geno)2","beta",0.00873301075125986,0.255516645750982,-0.162315402605682,0.178813735200802,-0.491629220607037,0.511306469143116,1.0012712606367,"none","none",0.51
"b[7]","B_below_recovery","(geno)5","beta",0.44289387094357,0.254302097904622,0.28023496424362,0.607682866257163,-0.0683914885630053,0.929577643612443,1.00141654679611,"none","none",0.93
"b[8]","B_below_recovery","(trt)15:(geno)2","beta",-0.160992076388341,0.35976062783888,-0.405270138761838,0.077018884817001,-0.861942583745452,0.54595895099062,1.00069782555897,"none","none",0.61
"b[9]","B_below_recovery","(trt)20:(geno)2","beta",0.116669390945481,0.35801765053683,-0.116940038317899,0.353157045742598,-0.603502596494753,0.817300740351706,1.00099838423394,"none","none",0.58
"b[10]","B_below_recovery","(trt)25:(geno)2","beta",-0.291183660999501,0.336845057905972,-0.511371531288597,-0.0665168845733506,-0.956256863964923,0.363082475535966,1.00118774928233,"none","none",0.72
"b[11]","B_below_recovery","(trt)30:(geno)2","beta",-0.360198575551535,0.350718052053687,-0.593733478044611,-0.126414562118081,-1.05040692536567,0.326174550422636,1.00093321447081,"none","none",0.76
"b[12]","B_below_recovery","(trt)15:(geno)5","beta",-0.226095495199081,0.350265213585365,-0.45694721064915,0.00440144659016887,-0.913116223090246,0.468718755355282,1.00075575604516,"none","none",0.66
"b[13]","B_below_recovery","(trt)20:(geno)5","beta",0.188859015202924,0.3219788342474,-0.0260500063905225,0.395847391561097,-0.432093996169702,0.835307705420587,1.00134156624571,"none","none",0.66
"b[14]","B_below_recovery","(trt)25:(geno)5","beta",-0.240846862964387,0.315792773286275,-0.453239862436168,-0.0358544694037251,-0.85225434785834,0.388846021111581,1.00155055112559,"none","none",0.69
"b[15]","B_below_recovery","(trt)30:(geno)5","beta",-0.231776472474168,0.331434009715344,-0.448379462535524,-0.016154567515098,-0.867779840781166,0.428587326610297,1.00164087073663,"none","none",0.67
"G_E[1]","B_below_recovery","no_descr","G11[R]-G2[R]",-1.47530729196124,2.80007972561583,-3.36731957140022,0.418100118275581,-6.8547473873528,4.08498007851302,1.0001361772679,"none","none",0.63
"G_E[2]","B_below_recovery","no_descr","G11[R]-G5",-9.23816405666679,2.83674651458526,-11.1728461507175,-7.3912690366719,-14.6711169829444,-3.54876104018314,0.999898217222764,"none","none",1
"G_E[3]","B_below_recovery","no_descr","G2[R]-G5",-7.76285676470555,3.17988731711724,-9.85747523522466,-5.6565959829142,-13.9861318374916,-1.42184236818372,0.999923494545668,"none","none",1
"T_E[1]","B_below_recovery","no_descr","trt_effect",0.56354559893777,0.197284868169729,0.428338754413163,0.688340088763419,0.205040903808783,0.974071575544166,1.00203672314577,"none","none",1
"I_E[1]","B_below_recovery","no_descr","int_effect",-0.150695592178576,0.236717879337084,-0.309672239422777,0.0101268378816775,-0.628656738878269,0.301314849711654,1.00233072234839,"none","none",0.68
"Y[1]","B_below_recovery","no_descr","posterior value",6.96442140762179,1.27773403945566,6.08517947325063,7.81139116368598,4.58989080238536,9.57447730758624,1.0014448547605,"G11","10",1
"Y[2]","B_below_recovery","no_descr","posterior value",10.2917514253886,1.82206754743435,9.06301275823615,11.5370524683887,6.71111915436594,13.8545773473287,1.00030878285299,"G11","15",1
"Y[3]","B_below_recovery","no_descr","posterior value",10.6656702729047,1.78470815691612,9.45984395970168,11.8849860276201,7.17858941784234,14.1112232463888,0.999934460005825,"G11","20",1
"Y[4]","B_below_recovery","no_descr","posterior value",14.8237517242683,2.1309496661432,13.420148949277,16.2478084822134,10.5060394075489,18.9434551881743,0.999921709361716,"G11","25",1
"Y[5]","B_below_recovery","no_descr","posterior value",13.5794135050777,2.13006438789943,12.1966601107601,15.0133969450982,9.2353944236447,17.6662342142475,0.999981146032262,"G11","Sat'd",1
"Y[6]","B_below_recovery","no_descr","posterior value",7.02989419000021,1.31092899428577,6.1111795232231,7.9007550400082,4.57069586256761,9.71769954074284,0.999892552636529,"G2","10",1
"Y[7]","B_below_recovery","no_descr","posterior value",8.84794338785071,1.61975328819794,7.74678544093191,9.93908333125434,5.73130283763441,12.07327281704,0.999957962026937,"G2","15",1
"Y[8]","B_below_recovery","no_descr","posterior value",12.140977564866,2.2701539432924,10.6342195954491,13.6839763001941,7.54664221522345,16.4814809973304,1.00007015617013,"G2","20",1
"Y[9]","B_below_recovery","no_descr","posterior value",11.2070106783565,1.80553751640486,10.0149330911924,12.3975627854039,7.6402317701775,14.7332577860433,1.00002299712519,"G2","25",1
"Y[10]","B_below_recovery","no_descr","posterior value",9.58758358765066,1.69421222814179,8.45016060896206,10.7207018398436,6.23896251044967,12.8868741161965,0.999844295916216,"G2","Sat'd",1
"Y[11]","B_below_recovery","no_descr","posterior value",10.8443734234809,1.96022154133206,9.51625560298544,12.1785271428614,6.98299363625207,14.644152479302,0.999978206690765,"G5","10",1
"Y[12]","B_below_recovery","no_descr","posterior value",12.7588438110185,2.11424431618533,11.3680078337073,14.1940432379543,8.48011589292066,16.8402157919629,0.999839717584904,"G5","15",1
"Y[13]","B_below_recovery","no_descr","posterior value",19.9038343295715,2.28108217241115,18.4273694730909,21.4500356835893,15.2367901874955,24.2186685074138,0.999858588952606,"G5","20",1
"Y[14]","B_below_recovery","no_descr","posterior value",18.0809101980865,2.16315825360898,16.6713685266236,19.5361344104007,13.6900613246574,22.1737289072713,1.00013443211959,"G5","25",1
"Y[15]","B_below_recovery","no_descr","posterior value",16.7192013759185,2.2973098791384,15.2241639147415,18.2939009949383,12.0450204229117,21.1038792658518,0.999985214622966,"G5","Sat'd",1
"b[1]","B_total_recovery","(Intercept)","beta",2.30344520484075,0.175141397936587,2.19177672449434,2.4249243462124,1.93283398879591,2.61755364201684,1.00157156510159,"none","none",1
"b[2]","B_total_recovery","(trt)15","beta",0.49215492345306,0.227920800484368,0.342716596381029,0.641235578776684,0.0428810327608777,0.939007455920005,1.00127430197427,"none","none",1
